1 10 0.002896 3
1 11 0.011842 3
1 10 0.002542 3
1 11 0.011966 3
1 10 0.002542 3
1 11 0.011966 3
1 10 0.002356 3
1 11 0.012039 3
1 10 0.002356 3
1 11 0.012039 3
1 10 0.002356 3
1 11 0.012039 3
1 10 0.002356 3
1 11 0.012039 3
1 10 0.002356 3
1 11 0.012039 3
1 10 0.002356 3
1 11 0.012039 3
1 10 0.002356 3
1 11 0.012039 3
1 10 0.002356 3
1 11 0.012039 3
1 10 0.002356 3
1 11 0.012039 3
1 10 0.002356 3
1 11 0.012039 3
1 10 0.002356 3
1 11 0.012039 3
1 10 0.002356 3
1 11 0.012039 3
1 10 0.002356 3
1 11 0.012039 3
1 10 0.002356 3
1 11 0.012039 3
1 10 0.002356 3
1 11 0.012039 3
1 10 0.002356 3
1 11 0.012039 3
1 10 0.002356 3
1 11 0.012039 3
1 10 0.002356 3
1 11 0.012039 3
1 10 0.002356 3
1 11 0.012039 3
1 10 0.002356 3
1 11 0.012039 3
1 10 0.002356 3
1 11 0.012039 3
1 10 0.002356 3
1 11 0.012039 3
1 10 0.002356 3
1 11 0.012039 3
1 10 0.002356 3
1 11 0.012039 3
1 10 0.002356 3
1 11 0.012039 3
1 10 0.002356 3
1 11 0.012039 3
1 10 0.002356 3
1 11 0.012039 3
1 10 0.002356 3
1 11 0.012039 3
1 10 0.002356 3
1 11 0.012039 3
1 10 0.002356 3
1 11 0.012039 3
1 10 0.002356 3
1 11 0.012039 3
1 10 0.002356 3
1 11 0.012039 3
1 10 0.002132 3
1 11 0.012155 3
1 10 0.002132 3
1 11 0.012155 3
1 10 0.002041 3
1 11 0.012555 3
1 10 0.002041 3
1 11 0.012555 3
1 10 0.002323 3
1 11 0.012971 3
1 10 0.002323 3
1 11 0.012971 3
1 10 0.002611 3
1 11 0.013348 3
1 10 0.002611 3
1 11 0.013348 3
1 10 0.002940 3
1 11 0.013761 3
1 10 0.002940 3
1 11 0.013761 3
1 10 0.003373 3
1 11 0.014324 3
1 10 0.003373 3
1 11 0.014324 3
1 10 0.003825 3
1 11 0.014902 3
1 10 0.003825 3
1 11 0.014902 3
1 10 0.004286 3
1 11 0.015358 3
1 10 0.004286 3
1 11 0.015358 3
1 10 0.004850 3
1 11 0.015812 3
1 10 0.004850 3
1 11 0.015812 3
1 10 0.005547 3
1 11 0.016283 3
1 10 0.005547 3
1 11 0.016283 3
1 10 0.006096 3
1 11 0.016551 3
1 10 0.006096 3
1 11 0.016551 3
1 10 0.006310 3
1 11 0.016622 3
1 10 0.006310 3
1 11 0.016622 3
1 10 0.006310 3
1 11 0.016622 3
1 10 0.006310 3
1 11 0.016622 3
1 10 0.006310 3
1 11 0.016622 3
1 10 0.006310 3
1 11 0.016622 3
1 10 0.006413 3
1 11 0.016642 3
1 10 0.006413 3
1 11 0.016642 3
1 10 0.006714 3
1 11 0.016757 3
1 10 0.006714 3
1 11 0.016757 3
1 10 0.006991 3
1 11 0.016865 3
1 10 0.006991 3
1 11 0.016865 3
1 10 0.007438 3
1 11 0.017018 3
1 10 0.007438 3
1 11 0.017018 3
1 10 0.007710 3
1 11 0.017057 3
1 10 0.007710 3
1 11 0.017057 3
1 10 0.007744 3
1 11 0.016974 3
1 10 0.007744 3
1 11 0.016974 3
1 10 0.007744 3
1 11 0.016959 3
1 10 0.007744 3
1 11 0.016959 3
1 10 0.007744 3
1 11 0.016959 3
1 10 0.007744 3
1 11 0.016959 3
1 10 0.007744 3
1 11 0.016959 3
1 10 0.007744 3
1 11 0.016959 3
1 10 0.007744 3
1 11 0.016959 3
1 10 0.007744 3
1 11 0.016959 3
1 10 0.007744 3
1 11 0.016959 3
1 10 0.007744 3
1 11 0.016959 3
1 10 0.007744 3
1 11 0.016959 3
1 10 0.007744 3
1 11 0.016959 3
2 2 10 0
2 3 12.054634 1
2 4 0.045325 1
2 5 2.919000 1
2 6 0 0
2 7 1 0
2 8 2 2
2 9 1 2
2 10 0.000003 3
2 11 0.000142 3
2 10 0.000003 3
2 11 0.000142 3
2 10 0.000003 3
2 11 0.000142 3
2 10 0.000003 3
2 11 0.000142 3
2 10 0.000003 3
2 11 0.000142 3
2 10 0.000003 3
2 11 0.000142 3
2 10 0.000445 3
2 11 0.000376 3
2 10 0.000445 3
2 11 0.000376 3
2 10 0.000836 3
2 11 0.000536 3
2 10 0.000836 3
2 11 0.000536 3
2 10 0.001081 3
2 11 0.000361 3
2 10 0.001081 3
2 11 0.000361 3
2 10 0.001146 3
2 11 0.000056 3
2 10 0.001146 3
2 11 0.000056 3
2 10 0.000895 3
2 11 0.000666 3
2 10 0.000895 3
2 11 0.000666 3
2 10 0.000542 3
2 11 0.001371 3
2 10 0.000542 3
2 11 0.001371 3
2 10 0.000153 3
2 11 0.002088 3
2 10 0.000153 3
2 11 0.002088 3
2 10 0.000145 3
2 11 0.002653 3
2 10 0.000145 3
2 11 0.002653 3
2 10 0.000373 3
2 11 0.003074 3
2 10 0.000373 3
2 11 0.003074 3
2 10 0.000600 3
2 11 0.003434 3
2 10 0.000600 3
2 11 0.003434 3
2 10 0.000854 3
2 11 0.003520 3
2 10 0.000854 3
2 11 0.003520 3
2 10 0.001006 3
2 11 0.003435 3
2 10 0.001006 3
2 11 0.003435 3
2 10 0.001271 3
2 11 0.003219 3
2 10 0.001271 3
2 11 0.003219 3
2 10 0.001476 3
2 11 0.003048 3
2 10 0.001476 3
2 11 0.003048 3
2 10 0.001482 3
2 11 0.003046 3
2 10 0.001482 3
2 11 0.003046 3
2 10 0.001675 3
2 11 0.002870 3
2 10 0.001675 3
2 11 0.002870 3
2 10 0.001993 3
2 11 0.002582 3
2 10 0.001993 3
2 11 0.002582 3
2 10 0.002453 3
2 11 0.002133 3
2 10 0.002453 3
2 11 0.002133 3
2 10 0.002907 3
2 11 0.001682 3
2 10 0.002907 3
2 11 0.001682 3
2 10 0.003141 3
2 11 0.001460 3
2 10 0.003141 3
2 11 0.001460 3
2 10 0.003200 3
2 11 0.001409 3
2 10 0.003200 3
2 11 0.001409 3
2 10 0.003200 3
2 11 0.001409 3
2 10 0.003200 3
2 11 0.001409 3
2 10 0.003200 3
2 11 0.001409 3
2 10 0.003200 3
2 11 0.001409 3
2 10 0.003222 3
2 11 0.001387 3
2 10 0.003222 3
2 11 0.001387 3
2 10 0.003422 3
2 11 0.001196 3
2 10 0.003422 3
2 11 0.001196 3
2 10 0.003714 3
2 11 0.000876 3
2 10 0.003714 3
2 11 0.000876 3
2 10 0.004068 3
2 11 0.000507 3
2 10 0.004068 3
2 11 0.000507 3
2 10 0.004662 3
2 11 0.000275 3
2 10 0.004662 3
2 11 0.000275 3
2 10 0.005245 3
2 11 0.000124 3
2 10 0.005245 3
2 11 0.000124 3
2 10 0.005838 3
2 11 0.000088 3
2 10 0.005838 3
2 11 0.000088 3
2 10 0.006507 3
2 11 0.000384 3
2 10 0.006507 3
2 11 0.000384 3
2 10 0.007279 3
2 11 0.000660 3
2 10 0.007279 3
2 11 0.000660 3
2 10 0.007862 3
2 11 0.000925 3
2 10 0.007862 3
2 11 0.000925 3
2 10 0.008347 3
2 11 0.001385 3
2 10 0.008347 3
2 11 0.001385 3
2 10 0.009006 3
2 11 0.002029 3
2 10 0.009006 3
2 11 0.002029 3
2 10 0.009609 3
2 11 0.002580 3
2 10 0.009609 3
2 11 0.002580 3
2 10 0.010355 3
2 11 0.003283 3
2 10 0.010355 3
2 11 0.003283 3
2 10 0.010998 3
2 11 0.003900 3
2 10 0.010998 3
2 11 0.003900 3
2 10 0.011579 3
2 11 0.004443 3
2 10 0.011579 3
2 11 0.004443 3
2 10 0.012209 3
2 11 0.004821 3
2 10 0.012209 3
2 11 0.004821 3
2 10 0.012507 3
2 11 0.004962 3
2 10 0.012507 3
2 11 0.004962 3
2 10 0.013017 3
2 11 0.005232 3
2 10 0.013017 3
2 11 0.005232 3
2 10 0.013678 3
2 11 0.005585 3
2 10 0.013678 3
2 11 0.005585 3
2 10 0.014297 3
2 11 0.005918 3
2 10 0.014297 3
2 11 0.005918 3
2 10 0.014817 3
2 11 0.006191 3
2 10 0.014817 3
2 11 0.006191 3
2 10 0.015121 3
2 11 0.006341 3
2 10 0.015121 3
2 11 0.006341 3
2 10 0.015666 3
2 11 0.006638 3
2 10 0.015666 3
2 11 0.006638 3
2 10 0.016279 3
2 11 0.006946 3
2 10 0.016279 3
2 11 0.006946 3
2 10 0.017021 3
2 11 0.007087 3
2 10 0.017021 3
2 11 0.007087 3
2 10 0.017786 3
2 11 0.007031 3
2 10 0.017786 3
2 11 0.007031 3
2 10 0.018825 3
2 11 0.006945 3
2 10 0.018825 3
2 11 0.006945 3
2 10 0.019828 3
2 11 0.006872 3
2 10 0.019828 3
2 11 0.006872 3
2 10 0.020895 3
2 11 0.006819 3
2 10 0.020895 3
2 11 0.006819 3
2 10 0.022206 3
2 11 0.006751 3
2 10 0.022206 3
2 11 0.006751 3
2 10 0.023270 3
2 11 0.006676 3
2 10 0.023270 3
2 11 0.006676 3
2 10 0.024534 3
2 11 0.006607 3
2 10 0.024534 3
2 11 0.006607 3
2 10 0.025539 3
2 11 0.006546 3
2 10 0.025539 3
2 11 0.006546 3
2 10 0.026245 3
2 11 0.006078 3
2 10 0.026245 3
2 11 0.006078 3
2 10 0.026481 3
2 11 0.005261 3
2 10 0.026481 3
2 11 0.005261 3
2 10 0.026669 3
2 11 0.004458 3
2 10 0.026669 3
2 11 0.004458 3
2 10 0.026862 3
2 11 0.003580 3
2 10 0.026862 3
2 11 0.003580 3
2 10 0.027028 3
2 11 0.002912 3
2 10 0.027028 3
2 11 0.002912 3
2 10 0.027543 3
2 11 0.002563 3
2 10 0.027543 3
2 11 0.002563 3
2 10 0.028203 3
2 11 0.002856 3
2 10 0.028203 3
2 11 0.002856 3
2 10 0.028704 3
2 11 0.003147 3
2 10 0.028704 3
2 11 0.003147 3
2 10 0.029279 3
2 11 0.003570 3
2 10 0.029279 3
2 11 0.003570 3
2 10 0.029834 3
2 11 0.004032 3
2 10 0.029834 3
2 11 0.004032 3
2 10 0.030013 3
2 11 0.004173 3
2 10 0.030013 3
2 11 0.004173 3
2 10 0.030158 3
2 11 0.004289 3
2 10 0.030158 3
2 11 0.004289 3
2 10 0.030413 3
2 11 0.004508 3
2 10 0.030413 3
2 11 0.004508 3
2 10 0.030730 3
2 11 0.004767 3
2 10 0.030730 3
2 11 0.004767 3
2 10 0.030975 3
2 11 0.004971 3
2 10 0.030975 3
2 11 0.004971 3
2 10 0.031043 3
2 11 0.004925 3
2 10 0.031043 3
2 11 0.004925 3
2 10 0.030885 3
2 11 0.004725 3
2 10 0.030885 3
2 11 0.004725 3
2 10 0.030764 3
2 11 0.004619 3
2 10 0.030764 3
2 11 0.004619 3
2 10 0.030801 3
2 11 0.004445 3
2 10 0.030801 3
2 11 0.004445 3
2 10 0.031024 3
2 11 0.004171 3
2 10 0.031024 3
2 11 0.004171 3
2 10 0.031303 3
2 11 0.003893 3
2 10 0.031303 3
2 11 0.003893 3
2 10 0.031615 3
2 11 0.004048 3
2 10 0.031615 3
2 11 0.004048 3
2 10 0.031967 3
2 11 0.004350 3
2 10 0.031967 3
2 11 0.004350 3
2 10 0.032429 3
2 11 0.004749 3
2 10 0.032429 3
2 11 0.004749 3
2 10 0.032580 3
2 11 0.004897 3
2 10 0.032580 3
2 11 0.004897 3
2 10 0.032714 3
2 11 0.005015 3
2 10 0.032714 3
2 11 0.005015 3
2 10 0.032946 3
2 11 0.005190 3
2 10 0.032946 3
2 11 0.005190 3
2 10 0.033148 3
2 11 0.005349 3
2 10 0.033148 3
2 11 0.005349 3
2 10 0.033427 3
2 11 0.005571 3
2 10 0.033427 3
2 11 0.005571 3
2 10 0.033743 3
2 11 0.005816 3
2 10 0.033743 3
2 11 0.005816 3
2 10 0.033851 3
2 11 0.005928 3
2 10 0.033851 3
2 11 0.005928 3
2 10 0.033875 3
2 11 0.005963 3
2 10 0.033875 3
2 11 0.005963 3
2 10 0.033875 3
2 11 0.005963 3
2 10 0.033875 3
2 11 0.005963 3
2 10 0.033967 3
2 11 0.006053 3
2 10 0.033967 3
2 11 0.006053 3
2 10 0.034116 3
2 11 0.006150 3
2 10 0.034116 3
2 11 0.006150 3
2 10 0.034441 3
2 11 0.006384 3
2 10 0.034441 3
2 11 0.006384 3
2 10 0.034652 3
2 11 0.006514 3
2 10 0.034652 3
2 11 0.006514 3
2 10 0.034745 3
2 11 0.006433 3
2 10 0.034745 3
2 11 0.006433 3
2 10 0.034847 3
2 11 0.006294 3
2 10 0.034847 3
2 11 0.006294 3
2 10 0.034924 3
2 11 0.006203 3
2 10 0.034924 3
2 11 0.006203 3
2 10 0.034983 3
2 11 0.006131 3
2 10 0.034983 3
2 11 0.006131 3
2 10 0.035041 3
2 11 0.006061 3
2 10 0.035041 3
2 11 0.006061 3
2 10 0.035107 3
2 11 0.005986 3
2 10 0.035107 3
2 11 0.005986 3
2 10 0.035234 3
2 11 0.005814 3
2 10 0.035234 3
2 11 0.005814 3
2 10 0.035358 3
2 11 0.005639 3
2 10 0.035358 3
2 11 0.005639 3
2 10 0.035439 3
2 11 0.005557 3
2 10 0.035439 3
2 11 0.005557 3
2 10 0.035504 3
2 11 0.005481 3
2 10 0.035504 3
2 11 0.005481 3
2 10 0.035504 3
2 11 0.005481 3
2 10 0.035504 3
2 11 0.005481 3
2 10 0.035522 3
2 11 0.005461 3
2 10 0.035522 3
2 11 0.005461 3
2 10 0.035522 3
2 11 0.005461 3
2 10 0.035522 3
2 11 0.005461 3
2 10 0.035522 3
2 11 0.005461 3
2 10 0.035522 3
2 11 0.005461 3
2 10 0.035522 3
2 11 0.005461 3
2 10 0.035522 3
2 11 0.005461 3
3 2 1 0
3 3 17.288128 1
3 4 0.103786 1
3 5 4.372000 1
3 6 0 0
3 7 0 0
3 8 0 2
3 9 1 2
3 10 0.000343 3
3 11 0.000032 3
3 10 0.000343 3
3 11 0.000032 3
3 10 0.001255 3
3 11 0.000085 3
3 10 0.001255 3
3 11 0.000085 3
3 10 0.002505 3
3 11 0.000033 3
3 10 0.002505 3
3 11 0.000033 3
3 10 0.003492 3
3 11 0.000059 3
3 10 0.003492 3
3 11 0.000059 3
3 10 0.003721 3
3 11 0.000028 3
3 10 0.003721 3
3 11 0.000028 3
3 10 0.003822 3
3 11 0.000031 3
3 10 0.003822 3
3 11 0.000031 3
3 10 0.004283 3
3 11 0.000120 3
3 10 0.004283 3
3 11 0.000120 3
3 10 0.004588 3
3 11 0.000166 3
3 10 0.004588 3
3 11 0.000166 3
3 10 0.004984 3
3 11 0.000178 3
3 10 0.004984 3
3 11 0.000178 3
3 10 0.005401 3
3 11 0.000178 3
3 10 0.005401 3
3 11 0.000178 3
3 10 0.005647 3
3 11 0.000085 3
3 10 0.005647 3
3 11 0.000085 3
3 10 0.005678 3
3 11 0.000797 3
3 10 0.005678 3
3 11 0.000797 3
3 10 0.005724 3
3 11 0.001277 3
3 10 0.005724 3
3 11 0.001277 3
3 10 0.005726 3
3 11 0.001411 3
3 10 0.005726 3
3 11 0.001411 3
3 10 0.005736 3
3 11 0.001418 3
3 10 0.005736 3
3 11 0.001418 3
3 10 0.005735 3
3 11 0.001418 3
3 10 0.005735 3
3 11 0.001418 3
3 10 0.005734 3
3 11 0.001418 3
3 10 0.005734 3
3 11 0.001418 3
3 10 0.005732 3
3 11 0.001418 3
3 10 0.005732 3
3 11 0.001418 3
3 10 0.005731 3
3 11 0.001418 3
3 10 0.005731 3
3 11 0.001418 3
3 10 0.005730 3
3 11 0.001418 3
3 10 0.005730 3
3 11 0.001418 3
3 10 0.005723 3
3 11 0.001538 3
3 10 0.005723 3
3 11 0.001538 3
3 10 0.005713 3
3 11 0.002209 3
3 10 0.005713 3
3 11 0.002209 3
4 2 0 0
4 3 6.206578 1
4 4 0.321846 1
4 5 6.782000 1
4 6 0 0
4 7 0 0
4 8 0 2
4 9 0 2
4 10 0.000155 3
4 11 0.000235 3
4 10 0.000155 3
4 11 0.000235 3
4 10 0.000842 3
4 11 0.000290 3
4 10 0.000842 3
4 11 0.000290 3
4 10 0.001212 3
4 11 0.000247 3
4 10 0.001212 3
4 11 0.000247 3
4 10 0.001111 3
4 11 0.000195 3
4 10 0.001111 3
4 11 0.000195 3
4 10 0.001594 3
4 11 0.000229 3
4 10 0.001594 3
4 11 0.000229 3
4 10 0.002466 3
4 11 0.000323 3
4 10 0.002466 3
4 11 0.000323 3
4 10 0.003399 3
4 11 0.000402 3
4 10 0.003399 3
4 11 0.000402 3
4 10 0.004527 3
4 11 0.000337 3
4 10 0.004527 3
4 11 0.000337 3
4 10 0.005424 3
4 11 0.000414 3
4 10 0.005424 3
4 11 0.000414 3
4 10 0.006176 3
4 11 0.000290 3
4 10 0.006176 3
4 11 0.000290 3
4 10 0.006556 3
4 11 0.000057 3
4 10 0.006556 3
4 11 0.000057 3
4 10 0.007044 3
4 11 0.000302 3
4 10 0.007044 3
4 11 0.000302 3
4 10 0.007783 3
4 11 0.000288 3
4 10 0.007783 3
4 11 0.000288 3
4 10 0.008595 3
4 11 0.000439 3
4 10 0.008595 3
4 11 0.000439 3
4 10 0.009122 3
4 11 0.000320 3
4 10 0.009122 3
4 11 0.000320 3
4 10 0.008979 3
4 11 0.000419 3
4 10 0.008979 3
4 11 0.000419 3
4 10 0.008958 3
4 11 0.000454 3
4 10 0.008958 3
4 11 0.000454 3
4 10 0.009027 3
4 11 0.000530 3
4 10 0.009027 3
4 11 0.000530 3
4 10 0.009484 3
4 11 0.000591 3
4 10 0.009484 3
4 11 0.000591 3
4 10 0.009607 3
4 11 0.001005 3
4 10 0.009607 3
4 11 0.001005 3
4 10 0.009599 3
4 11 0.001212 3
4 10 0.009599 3
4 11 0.001212 3
4 10 0.009605 3
4 11 0.001204 3
4 10 0.009605 3
4 11 0.001204 3
4 10 0.009544 3
4 11 0.001761 3
4 10 0.009544 3
4 11 0.001761 3
4 10 0.009610 3
4 11 0.002063 3
4 10 0.009610 3
4 11 0.002063 3
4 10 0.009616 3
4 11 0.002092 3
4 10 0.009616 3
4 11 0.002092 3
4 10 0.009612 3
4 11 0.002092 3
4 10 0.009612 3
4 11 0.002092 3
4 10 0.009498 3
4 11 0.002798 3
4 10 0.009498 3
4 11 0.002798 3
4 10 0.009522 3
4 11 0.003751 3
4 10 0.009522 3
4 11 0.003751 3
4 10 0.009609 3
4 11 0.004500 3
4 10 0.009609 3
4 11 0.004500 3
4 10 0.009303 3
4 11 0.005364 3
4 10 0.009303 3
4 11 0.005364 3
4 10 0.009721 3
4 11 0.006366 3
4 10 0.009721 3
4 11 0.006366 3
4 10 0.009664 3
4 11 0.006579 3
4 10 0.009664 3
4 11 0.006579 3
4 10 0.009463 3
4 11 0.006522 3
4 10 0.009463 3
4 11 0.006522 3
4 10 0.009650 3
4 11 0.007281 3
4 10 0.009650 3
4 11 0.007281 3
4 10 0.009595 3
4 11 0.008448 3
4 10 0.009595 3
4 11 0.008448 3
4 10 0.009547 3
4 11 0.009827 3
4 10 0.009547 3
4 11 0.009827 3
4 10 0.009525 3
4 11 0.010290 3
4 10 0.009525 3
4 11 0.010290 3
4 10 0.009486 3
4 11 0.010425 3
4 10 0.009486 3
4 11 0.010425 3
4 10 0.009422 3
4 11 0.010638 3
4 10 0.009422 3
4 11 0.010638 3
4 10 0.009454 3
4 11 0.010622 3
4 10 0.009454 3
4 11 0.010622 3
4 10 0.009486 3
4 11 0.010616 3
4 10 0.009486 3
4 11 0.010616 3
4 10 0.009485 3
4 11 0.010616 3
4 10 0.009485 3
4 11 0.010616 3
4 10 0.009485 3
4 11 0.010615 3
4 10 0.009485 3
4 11 0.010615 3
4 10 0.009485 3
4 11 0.010615 3
4 10 0.009485 3
4 11 0.010615 3
4 10 0.009522 3
4 11 0.010839 3
4 10 0.009522 3
4 11 0.010839 3
4 10 0.009585 3
4 11 0.011578 3
4 10 0.009585 3
4 11 0.011578 3
4 10 0.009725 3
4 11 0.011600 3
4 10 0.009725 3
4 11 0.011600 3
4 10 0.009720 3
4 11 0.011615 3
4 10 0.009720 3
4 11 0.011615 3
4 10 0.009719 3
4 11 0.011615 3
4 10 0.009719 3
4 11 0.011615 3
4 10 0.009721 3
4 11 0.011613 3
4 10 0.009721 3
4 11 0.011613 3
4 10 0.009717 3
4 11 0.011614 3
4 10 0.009717 3
4 11 0.011614 3
4 10 0.009717 3
4 11 0.011614 3
4 10 0.009717 3
4 11 0.011614 3
4 10 0.009718 3
4 11 0.011615 3
4 10 0.009718 3
4 11 0.011615 3
4 10 0.009719 3
4 11 0.011614 3
4 10 0.009719 3
4 11 0.011614 3
4 10 0.009722 3
4 11 0.011614 3
4 10 0.009722 3
4 11 0.011614 3
4 10 0.009628 3
4 11 0.011966 3
4 10 0.009628 3
4 11 0.011966 3
4 10 0.009652 3
4 11 0.012983 3
4 10 0.009652 3
4 11 0.012983 3
4 10 0.009731 3
4 11 0.013932 3
4 10 0.009731 3
4 11 0.013932 3
4 10 0.009903 3
4 11 0.014980 3
4 10 0.009903 3
4 11 0.014980 3
4 10 0.009740 3
4 11 0.015846 3
4 10 0.009740 3
4 11 0.015846 3
4 10 0.009784 3
4 11 0.015899 3
4 10 0.009784 3
4 11 0.015899 3
4 10 0.009757 3
4 11 0.016095 3
4 10 0.009757 3
4 11 0.016095 3
4 10 0.009722 3
4 11 0.016077 3
4 10 0.009722 3
4 11 0.016077 3
4 10 0.009719 3
4 11 0.016081 3
4 10 0.009719 3
4 11 0.016081 3
4 10 0.009720 3
4 11 0.016078 3
4 10 0.009720 3
4 11 0.016078 3
4 10 0.009746 3
4 11 0.016263 3
4 10 0.009746 3
4 11 0.016263 3
4 10 0.009771 3
4 11 0.016992 3
4 10 0.009771 3
4 11 0.016992 3
4 10 0.009683 3
4 11 0.017604 3
4 10 0.009683 3
4 11 0.017604 3
4 10 0.009666 3
4 11 0.018431 3
4 10 0.009666 3
4 11 0.018431 3
4 10 0.009499 3
4 11 0.019410 3
4 10 0.009499 3
4 11 0.019410 3
4 10 0.009467 3
4 11 0.020175 3
4 10 0.009467 3
4 11 0.020175 3
4 10 0.009286 3
4 11 0.020207 3
4 10 0.009286 3
4 11 0.020207 3
4 10 0.009166 3
4 11 0.020649 3
4 10 0.009166 3
4 11 0.020649 3
4 10 0.009348 3
4 11 0.020903 3
4 10 0.009348 3
4 11 0.020903 3
4 10 0.009362 3
4 11 0.021146 3
4 10 0.009362 3
4 11 0.021146 3
4 10 0.009365 3
4 11 0.021280 3
4 10 0.009365 3
4 11 0.021280 3
4 10 0.009349 3
4 11 0.021280 3
4 10 0.009349 3
4 11 0.021280 3
4 10 0.009354 3
4 11 0.021276 3
4 10 0.009354 3
4 11 0.021276 3
4 10 0.009354 3
4 11 0.021276 3
4 10 0.009354 3
4 11 0.021276 3
4 10 0.009353 3
4 11 0.021276 3
4 10 0.009353 3
4 11 0.021276 3
4 10 0.009353 3
4 11 0.021275 3
4 10 0.009353 3
4 11 0.021275 3
4 10 0.009354 3
4 11 0.021275 3
4 10 0.009354 3
4 11 0.021275 3
4 10 0.009354 3
4 11 0.021274 3
4 10 0.009354 3
4 11 0.021274 3
4 10 0.009405 3
4 11 0.021805 3
4 10 0.009405 3
4 11 0.021805 3
4 10 0.009431 3
4 11 0.022340 3
4 10 0.009431 3
4 11 0.022340 3
4 10 0.009455 3
4 11 0.023168 3
4 10 0.009455 3
4 11 0.023168 3
4 10 0.009490 3
4 11 0.023597 3
4 10 0.009490 3
4 11 0.023597 3
4 10 0.009415 3
4 11 0.023637 3
4 10 0.009415 3
4 11 0.023637 3
4 10 0.009423 3
4 11 0.023649 3
